condition,vowel,replication,chain_gen,F1_target,F2_target,F3_target,F4_target,F5_target,HX_target,HY_target,JA_target,LP_target,LD_target,TCX_target,TCY_target,TTX_target,TTY_target,TBX_target,TBY_target,hyoidX_target,hyoidY_target,svtvMinX_target,svtvMinY_target,svtvMaxX_target,svtvMaxY_target,svthMinX_target,svthMinY_target,svthMaxX_target,svthMaxY_target,F1_alt,F2_alt,F3_alt,F4_alt,F5_alt,HX_alt,HY_alt,JA_alt,LP_alt,LD_alt,TCX_alt,TCY_alt,TTX_alt,TTY_alt,TBX_alt,TBY_alt,hyoidX_alt,hyoidY_alt,svtvMinX_alt,svtvMinY_alt,svtvMaxX_alt,svtvMaxY_alt,svthMinX_alt,svthMinY_alt,svthMaxX_alt,svthMaxY_alt,F1_elite,F2_elite,F3_elite,F4_elite,F5_elite,HX_elite,HY_elite,JA_elite,LP_elite,LD_elite,TCX_elite,TCY_elite,TTX_elite,TTY_elite,TBX_elite,TBY_elite,hyoidX_elite,hyoidY_elite,svtvMinX_elite,svtvMinY_elite,svtvMaxX_elite,svtvMaxY_elite,svthMinX_elite,svthMinY_elite,svthMaxX_elite,svthMaxY_elite,generation
larynx_5,ae,48,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6609,11.9717,14.8749,16.1298,18.1694,0.1317,-4.9513,-6.7475,-0.3115,3.3307,1.3848,-2.8007,2.1737,-1.5189,2.4591,-1.3281,-1.2409,-4.9513,-1.6334,-8.4513,0,1.085,-2.6234,-0.575,5,0,392
larynx_5,ae,49,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6669,12.0416,14.8122,16.0824,18.192,0.0029,-4.4082,-5.4995,-0.1358,3.5599,1.1114,-2.0332,3.9804,-2.4876,3.9019,-0.9751,-1.3578,-4.4082,-1.5571,-7.9082,0,1.085,-2.6234,-0.575,5,0,417
larynx_5,ae,5,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6771,12.0094,14.7926,16.0042,18.2237,0.0005,-4.4562,-5.721,0.029,2.5114,1.4739,-2.6286,1.681,-2.2499,1.4739,-0.0816,-1.3682,-4.4562,-1.5639,-7.9562,0,1.085,-2.6234,-0.575,5,0,244
larynx_5,ae,50,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6564,11.9777,14.8521,16.1129,18.1346,0.089,-5.0632,-6.7814,-0.1479,3.1197,1.3805,-2.8259,3.6354,-2.0368,3.6354,-1.5082,-1.3207,-5.0632,-1.6492,-8.5632,0,1.085,-2.6234,-0.575,5,0,463
larynx_5,ae,51,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6621,11.9692,14.8696,15.9891,18.2068,0.2001,-4.6144,-6.9814,0.0398,2.0968,1.4014,-2.8699,2.1325,-2.1756,1.4013,-0.2674,-1.091,-4.6144,-1.5861,-8.1144,0,1.085,-2.6234,-0.575,5,0,291
larynx_5,ae,52,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6749,12.0333,14.9417,16.1034,18.2102,0.351,-4.506,-5.4902,-0.9005,1.7041,1.387,-2.8057,3.024,-1.558,2.6023,-1.3743,-0.8494,-4.506,-1.5709,-8.006,0,1.085,-2.6234,-0.575,5,0,153
larynx_5,ae,53,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.686,11.9632,14.8646,16.0095,18.1417,0.0714,-4.8027,-6.5234,0.07,3.6347,1.3225,-2.8617,3.5055,-2.0342,1.3225,-0.3132,-1.3104,-4.8027,-1.6126,-8.3027,0,1.085,-2.6234,-0.575,5,0,306
larynx_5,ae,54,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6669,12.0113,14.8624,15.9769,18.2383,0.2348,-4.5032,-5.678,-0.1093,2.0176,1.3624,-2.8683,3.0987,-2.0714,1.3623,-0.1562,-1.0232,-4.5032,-1.5705,-8.0032,0,1.085,-2.6234,-0.575,5,0,196
larynx_5,ae,55,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6556,11.9946,14.8573,16.1033,18.1728,0.1531,-5.0147,-6.785,-0.3147,3.1004,1.3672,-2.7165,3.8139,-1.6799,2.4977,-1.3001,-1.2178,-5.0147,-1.6424,-8.5147,0,1.085,-2.6234,-0.575,5,0,299
larynx_5,ae,56,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6798,12.023,14.8195,15.9424,18.189,0.2497,-4.4495,-4.879,-0.981,2.025,1.3592,-2.8213,3.3898,-1.9851,1.359,-0.1025,-0.9935,-4.4495,-1.5629,-7.9495,0,1.085,-2.6234,-0.575,5,0,166
larynx_5,ae,57,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.671,12.0345,14.7973,16.0029,18.2225,0.006,-4.4657,-5.7209,0.046,3.7002,1.4864,-2.6234,3.3274,-2.2232,1.4864,-0.0764,-1.3612,-4.4657,-1.5652,-7.9657,0,1.085,-2.6234,-0.575,5,0,87
larynx_5,ae,58,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6687,12.0277,14.8017,16.0061,18.2238,0.0013,-4.4642,-6.3085,-0.066,1.4808,1.4756,-2.6339,1.6098,-2.1726,1.4756,-0.0869,-1.3681,-4.4642,-1.565,-7.9642,0,1.085,-2.6234,-0.575,5,0,496
larynx_5,ae,59,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6686,11.9778,14.859,16.1108,18.1884,0.1609,-4.9455,-6.7752,-0.2789,3.4085,1.382,-2.7535,2.155,-1.5326,3.0955,-1.536,-1.1964,-4.9455,-1.6326,-8.4455,0,1.085,-2.6234,-0.575,5,0,191
larynx_5,ae,6,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6705,12.0202,14.8468,15.9731,18.2509,0.3557,-4.5764,-6.2075,-0.1189,1.881,1.3732,-2.9151,3.4408,-2.6121,1.373,-0.2294,-0.8523,-4.5764,-1.5808,-8.0764,0,1.085,-2.6234,-0.575,5,0,313
larynx_5,ae,60,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6724,11.9545,14.8758,16.0164,18.1512,0.0682,-4.7772,-6.3263,0.0478,3.1172,1.3169,-2.8474,3.518,-1.9942,1.3169,-0.3004,-1.3117,-4.7772,-1.609,-8.2772,0,1.085,-2.6234,-0.575,5,0,220
larynx_5,ae,61,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6899,12.0023,14.861,15.9786,18.234,0.2777,-4.5919,-6.6626,0.0169,2.347,1.3858,-2.8546,2.7974,-2.4026,1.3857,-0.2449,-0.9714,-4.5919,-1.5829,-8.0919,0,1.085,-2.6234,-0.575,5,0,243
larynx_5,ae,62,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6723,11.9721,14.8794,16.131,18.1806,0.1278,-4.9254,-6.7391,-0.3178,3.0566,1.3839,-2.7899,2.2363,-1.5182,2.4834,-1.3424,-1.2432,-4.9254,-1.6298,-8.4254,0,1.085,-2.6234,-0.575,5,0,279
larynx_5,ae,63,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6672,12.02,14.8465,15.9549,18.2446,0.2545,-4.4291,-5.5242,-0.0585,2.9685,1.3055,-2.7798,2.5418,-1.8717,1.3053,-0.0821,-0.9833,-4.4291,-1.5601,-7.9291,0,1.085,-2.6234,-0.575,5,0,259
larynx_5,ae,64,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6875,11.9551,14.8351,15.9753,18.2171,0.2205,-4.6005,-6.7256,0.0477,2.5044,1.3949,-2.9184,2.3617,-2.4453,1.3948,-0.2535,-1.0585,-4.6005,-1.5841,-8.1005,0,1.085,-2.6234,-0.575,5,0,153
larynx_5,ae,65,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6758,11.955,14.8755,16.0152,18.1783,0.0817,-4.7735,-6.236,0.0096,2.2146,1.3297,-2.8351,3.6118,-2.1392,1.3297,-0.2832,-1.2909,-4.7735,-1.6085,-8.2735,0,1.085,-2.6234,-0.575,5,0,257
larynx_5,ae,66,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6802,11.9529,14.8806,16.1224,18.1846,0.0005,-4.9846,-6.5452,-0.3528,2.0667,1.3504,-2.7586,4.1659,-2.5566,2.4167,-1.248,-1.4423,-4.9846,-1.6381,-8.4846,0,1.085,-2.6234,-0.575,5,0,372
larynx_5,ae,67,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6682,11.9617,14.8683,15.9885,18.1962,0.1869,-4.6194,-6.9891,0.0362,2.0669,1.3977,-2.8704,3.0717,-2.1347,1.3976,-0.2724,-1.1114,-4.6194,-1.5868,-8.1194,0,1.085,-2.6234,-0.575,5,0,353
larynx_5,ae,68,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6601,11.9907,14.9103,16.0806,18.2358,0.3447,-4.4277,-5.0179,-0.5747,1.4674,1.3418,-2.6818,3.0223,-1.8335,2.6404,-1.3793,-0.8478,-4.4277,-1.5599,-7.9277,0,1.085,-2.6234,-0.575,5,0,292
larynx_5,ae,69,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6499,12.0351,14.7693,16.0904,18.1761,0.0044,-4.4099,-5.4604,-0.5531,3.1917,1.1077,-2.0311,3.6245,-1.2144,2.2276,-0.604,-1.3558,-4.4099,-1.5574,-7.9099,0,1.085,-2.6234,-0.575,5,0,490
larynx_5,ae,7,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6802,11.9608,14.8698,15.9887,18.1963,0.1864,-4.616,-6.9049,0.0266,2.1346,1.3955,-2.8731,1.67,-2.1612,1.3954,-0.269,-1.1117,-4.616,-1.5863,-8.116,0,1.085,-2.6234,-0.575,5,0,482
larynx_5,ae,70,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6714,12.0157,14.7879,16.0046,18.2264,0.001,-4.443,-5.572,-0.0307,2.1639,1.4764,-2.6208,1.8399,-2.2486,1.4764,-0.0738,-1.3655,-4.443,-1.562,-7.943,0,1.085,-2.6234,-0.575,5,0,351
larynx_5,ae,71,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.676,12.0313,15.0614,16.0287,18.2569,0.2686,-4.4047,-6.9925,-0.9667,2.7899,1.212,-2.8204,3.8769,-1.5671,1.2119,-0.0577,-0.9587,-4.4047,-1.5566,-7.9047,0,1.085,-2.6234,-0.575,5,0,475
larynx_5,ae,72,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6749,12.0093,14.8528,15.955,18.2327,0.2774,-4.4322,-5.4174,-0.0813,3.2666,1.274,-2.7209,2.1641,-1.7906,1.2739,-0.0852,-0.9494,-4.4322,-1.5605,-7.9322,0,1.085,-2.6234,-0.575,5,0,198
larynx_5,ae,73,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6827,12.0164,14.8428,15.9743,18.2434,0.3031,-4.5802,-6.931,0.0548,2.5449,1.41,-2.942,2.6915,-2.6032,1.4098,-0.2332,-0.9317,-4.5802,-1.5813,-8.0802,0,1.085,-2.6234,-0.575,5,0,282
larynx_5,ae,74,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6708,12.0093,14.7906,16.003,18.2251,0.0021,-4.4577,-5.6663,0.042,2.9946,1.4787,-2.6315,3.3447,-2.2581,1.4787,-0.0845,-1.366,-4.4577,-1.5641,-7.9577,0,1.085,-2.6234,-0.575,5,0,308
larynx_5,ae,75,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6695,12.0239,14.8318,16.0903,18.2031,0.0038,-4.409,-5.4971,-0.1503,2.6055,1.324,-2.2315,2.5623,-1.2241,3.1014,-1.1637,-1.3566,-4.409,-1.5572,-7.909,0,1.085,-2.6234,-0.575,5,0,371
larynx_5,ae,76,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6675,11.9791,14.9086,16.0401,18.14,0.0454,-4.8908,-6.8948,-0.2057,1.7836,1.3068,-2.9063,3.5956,-1.8971,1.3068,-0.3578,-1.3619,-4.8908,-1.6249,-8.3908,0,1.085,-2.6234,-0.575,5,0,187
larynx_5,ae,77,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6685,12.0273,14.8146,16.0734,18.2089,0.0099,-4.4813,-5.7093,-0.4706,2.2111,1.122,-2.0782,3.8211,-1.3951,2.1513,-0.5605,-1.3576,-4.4813,-1.5674,-7.9813,0,1.085,-2.6234,-0.575,5,0,483
larynx_5,ae,78,0,6.6848,12.0061,14.723,16.3257,18.1952,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.433,-6.7844,0,1.085,-2.6234,-0.575,5,0,6.6012,11.8112,14.5064,15.845,18.1765,0.3387,-3.5526,-7,0.4643,2.5444,1.0607,-2.0563,3.818,-1.7536,2.826,-0.8289,-0.7383,-3.5844,-1.4413,-7.0844,0,1.085,-2.6234,-0.575,5,0,6.6582,11.9734,14.8806,16.1245,18.1568,0.1823,-5.0069,-6.4283,-0.424,2.1261,1.3036,-2.6957,3.7874,-1.6329,2.6261,-1.1442,-1.1728,-5.0069,-1.6413,-8.5069,0,1.085,-2.6234,-0.575,5,0,225
